Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Jack Williams,Wales,1905,Forward,5.0,3.0,2.0,0.0,0.0,0.0,Scethrog,Wales
Percy Bush,Wales,1904,Fly-half,12.0,10.0,2.0,0.0,40.0,4.0,Cardiff,Wales
Hop Maddock,Wales,1906,Wing,6.0,4.0,2.0,0.0,18.0,6.0,Pontycymmer,Wales
Reggie Gibbs,Wales,1906,Wing,18.0,13.0,4.0,1.0,60.0,18.0,Cardiff,Wales
Tom Evans,Wales,1906,Flanker,18.0,15.0,3.0,0.0,3.0,1.0,Ammanford,Wales
Jack Powell,Wales,1906,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Merthyr Tydfil,Wales
Dai Westacott,Wales,1906,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Cardiff,Wales
John Dyke,Wales,1906,Fullback,1.0,0.0,1.0,0.0,0.0,0.0,Narberth,Wales
Jack Jenkins,Wales,1906,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Newbridge,Ireland
Dick Thomas,Wales,1906,Forward,4.0,3.0,1.0,0.0,0.0,0.0,Rhondda,Wales
Johnny Williams,Wales,1906,Wing,19.0,15.0,3.0,1.0,51.0,17.0,Whitchurch,England
John Alf Brown,Wales,1907,Forward,7.0,6.0,1.0,0.0,3.0,1.0,Cardiff,Wales
Bailey Davies,Wales,1907,Fullback,1.0,1.0,0.0,0.0,0.0,0.0,Llanwenog,
Billy Dowell,Wales,1907,Forward,7.0,6.0,1.0,0.0,0.0,0.0,Pontypool,Wales
Jack Evans,Wales,1907,Centre,3.0,2.0,1.0,0.0,0.0,0.0,Llanybyther,Wales
James Watts,Wales,1907,Forward,11.0,10.0,1.0,0.0,6.0,2.0,Carmarthen,Wales
Jim Webb,Wales,1907,Lock,23.0,18.0,5.0,0.0,6.0,2.0,Glos,France
Dickie David,Wales,1907,Scrum-half,1.0,1.0,0.0,0.0,0.0,0.0,Cardiff,Wales
Ponty Jones,Wales,1907,Wing,1.0,1.0,0.0,0.0,3.0,1.0,Pontypool,Wales
Tommy Vile,Wales,1904,Scrum-half,11.0,6.0,5.0,0.0,0.0,0.0,Newport,Wales
George Hayward,Wales,1908,Forward,5.0,5.0,0.0,0.0,0.0,0.0,Skewen,Wales
Phil Hopkins,Wales,1908,Wing,4.0,3.0,1.0,0.0,9.0,3.0,Pontardawe,Wales
Jack Jones,Wales,1908,Centre,20.0,12.0,7.0,1.0,25.0,7.0,Pontypool,Wales
Ivor Morgan,Wales,1908,Flanker,13.0,12.0,1.0,0.0,18.0,6.0,Haverfordwest,Wales
Phil Waller,Wales,1908,Forward,9.0,7.0,2.0,0.0,0.0,0.0,Bath,England
Jack Bancroft,Wales,1909,Fullback,18.0,14.0,4.0,0.0,88.0,0.0,Swansea,Wales
Jake Blackmore,Wales,1909,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Bedwellty,Wales
Mel Baker,Wales,1909,Wing,4.0,3.0,1.0,0.0,12.0,4.0,Monmouth,Wales
Thomas Lloyd,Wales,1909,Forward,7.0,6.0,1.0,0.0,0.0,0.0,Neath,Wales
Rees Thomas,Wales,1909,Forward,8.0,5.0,3.0,0.0,3.0,1.0,Caldicot,Wales
Ben Gronow,Wales,1910,Forward,4.0,3.0,1.0,0.0,3.0,1.0,Bridgend,Wales
Joe Pullman,Wales,1910,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Cardiff,Wales
Harry Jarman,Wales,1910,Forward,7.0,4.0,3.0,0.0,0.0,0.0,Talywain,Wales
Joe Pugsley,Wales,1910,Hooker,7.0,6.0,1.0,0.0,6.0,2.0,Swansea,Wales
Ernie Jenkins,Wales,1910,Flanker,2.0,2.0,0.0,0.0,0.0,0.0,Upper Cwmbran,Wales
Willie Morgan,Wales,1908,Halfback,3.0,1.0,1.0,1.0,0.0,0.0,Sketty,Wales
Billy Spiller,Wales,1910,Centre,10.0,7.0,3.0,0.0,16.0,4.0,Cardiff,Wales
Louis Dyke,Wales,1910,Centre,4.0,4.0,0.0,0.0,7.0,1.0,Penarth,Wales
Fred Birt,Wales,1911,Centre,7.0,3.0,4.0,0.0,7.0,0.0,Newport,Wales
Percy Coldrick,Wales,1911,Lock,6.0,5.0,1.0,0.0,0.0,0.0,Caerleon,Wales
Bill Perry,Wales,1911,Lock,1.0,1.0,0.0,0.0,0.0,0.0,Neath,Wales
Jim Birch,Wales,1911,Prop,2.0,2.0,0.0,0.0,0.0,0.0,Nthampton,
William Evans,Wales,1911,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Nantyglo,Wales
Ewan Davies,Wales,1912,Wing,2.0,1.0,1.0,0.0,6.0,2.0,Cardiff,Wales
Howell Davies,Wales,1912,Hooker,2.0,1.0,1.0,0.0,0.0,0.0,Skewen,Wales
Clem Lewis,Wales,1912,Fly-half,11.0,7.0,4.0,0.0,19.0,3.0,Bridgend,Wales
Glyn Stephens,Wales,1912,Prop,10.0,5.0,5.0,0.0,0.0,0.0,Neath,Wales
Len Trump,Wales,1912,Prop,4.0,2.0,2.0,0.0,0.0,0.0,Newport,Wales
Harry Uzzell,Wales,1912,Hooker,15.0,11.0,4.0,0.0,6.0,2.0,Shirehampton,England
William Davies,Wales,1912,Centre,2.0,1.0,1.0,0.0,3.0,1.0,Aberavon,Wales
George Hirst,Wales,1912,Wing,6.0,5.0,1.0,0.0,17.0,3.0,Dowlais,Wales
Reggie Plummer,Wales,1912,Wing,5.0,2.0,3.0,0.0,6.0,2.0,Newport,Wales
Frank Hawkins,Wales,1912,Flanker,2.0,1.0,1.0,0.0,0.0,0.0,Wiveliscombe,England
Harry Hiam,Wales,1912,Prop,2.0,1.0,1.0,0.0,0.0,0.0,Swansea,Wales
Billy Jenkins,Wales,1912,Flanker,4.0,3.0,1.0,0.0,0.0,0.0,Cardiff,Wales
Brin Lewis,Wales,1912,Wing,2.0,1.0,1.0,0.0,6.0,2.0,Pontardawe,Wales
Walter Martin,Wales,1912,Fly-half,3.0,1.0,2.0,0.0,0.0,0.0,Essex,England
Gus Merry,Wales,1912,Hooker,2.0,1.0,1.0,0.0,0.0,0.0,Newport,Wales
Tom Williams,Wales,1912,Flanker,6.0,4.0,2.0,0.0,3.0,1.0,Dunvant,Wales
