Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Lawrence Bulger,Ireland,1896,Wing,12.0,7.0,4.0,1.0,25.0,3.0,Co Clare,Ireland
Bill Byron,Ireland,1896,Forward,11.0,7.0,3.0,1.0,0.0,0.0,Northern Ireland,Ireland
James Sealy,Ireland,1896,Forward,13.0,8.0,3.0,2.0,6.0,2.0,Dublin,Ireland
George McAllan,Ireland,1896,Fullback,2.0,1.0,0.0,1.0,0.0,0.0,Belfast,Ireland
John McIlwaine,Ireland,1897,Forward,7.0,4.0,3.0,0.0,0.0,0.0,Belfast,Ireland
John Ryan,Ireland,1897,Forward,14.0,6.0,7.0,1.0,3.0,1.0,,
Michael Ryan,Ireland,1897,Forward,17.0,7.0,9.0,1.0,3.0,1.0,,
Pierce O'Brien-Butler,Ireland,1897,Fullback,6.0,3.0,3.0,0.0,0.0,0.0,Co.Tipperary,Ireland
John Davis,Ireland,1898,Forward,2.0,1.0,1.0,0.0,0.0,0.0,Co.Carlow,Ireland
James Franks,Ireland,1898,Forward,3.0,1.0,2.0,0.0,0.0,0.0,Co.Dublin,Ireland
Francis Purser,Ireland,1898,Wing,3.0,1.0,2.0,0.0,0.0,0.0,,
Frederick Smithwick,Ireland,1898,Centre,2.0,0.0,2.0,0.0,0.0,0.0,Kildare,Ireland
Ainsworth Barr,Ireland,1898,Halfback,4.0,2.0,2.0,0.0,0.0,0.0,Belfast,Ireland
Thomas Little,Ireland,1898,Forward,7.0,3.0,3.0,1.0,0.0,0.0,Dublin,Ireland
Ned McCarthy,Ireland,1898,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Cork,Ireland
Thomas Ahearne,Ireland,1899,Forward,1.0,1.0,0.0,0.0,0.0,0.0,,
James Allison,Ireland,1899,Centre,12.0,4.0,7.0,1.0,4.0,0.0,,
William Brown,Ireland,1899,Wing,1.0,1.0,0.0,0.0,0.0,0.0,,
Ian Davidson,Ireland,1899,Wing,10.0,3.0,5.0,2.0,6.0,2.0,Co.Do,USA
George Harman,Ireland,1899,Centre,2.0,2.0,0.0,0.0,0.0,0.0,Co Cork,Ireland
